time,value
2024-11-06T15:21:14.340024262Z,86.4000015258789
2024-11-06T15:21:20.310412207Z,86.0999984741211
2024-11-06T15:21:23.230387659Z,86.30000305175781
2024-11-06T15:21:36.800163581Z,86.19999694824219
2024-11-06T15:21:39.709201447Z,86.30000305175781
2024-11-06T15:21:42.629406699Z,86.19999694824219
2024-11-06T15:21:45.670095769Z,86.30000305175781
2024-11-06T15:22:19.087058672Z,86.4000015258789
2024-11-06T15:22:45.029005073Z,86.5
2024-11-06T15:22:48.119074429Z,86.5999984741211
2024-11-06T15:22:54.152987128Z,86.69999694824219
2024-11-06T15:22:57.187257528Z,86.5999984741211
2024-11-06T15:23:00.029590207Z,86.5
2024-11-06T15:23:03.391192102Z,86.5999984741211
2024-11-06T15:23:06.068800255Z,86.80000305175781
2024-11-06T15:23:09.038659403Z,86.4000015258789
2024-11-06T15:23:12.015121358Z,86.5
2024-11-06T15:23:54.948107534Z,86.80000305175781
2024-11-06T15:23:56.667992922Z,86.69999694824219
2024-11-06T15:24:02.697610869Z,86.80000305175781
2024-11-06T15:24:05.637843778Z,86.5999984741211
2024-11-06T15:24:14.678505342Z,86.69999694824219
2024-11-06T15:24:23.637233502Z,86.5999984741211
2024-11-06T15:24:26.657184768Z,86.69999694824219
2024-11-06T15:24:29.637412855Z,86.5
2024-11-06T15:24:32.647339925Z,86.5999984741211
2024-11-06T15:24:38.637439342Z,86.69999694824219
2024-11-06T15:24:41.63719181Z,86.5
2024-11-06T15:24:44.647555944Z,86.80000305175781
2024-11-06T15:24:55.567814243Z,86.5999984741211
2024-11-06T15:24:56.148097695Z,86.5
2024-11-06T15:25:02.120336225Z,86.69999694824219
2024-11-06T15:25:05.127871892Z,86.5999984741211
2024-11-06T15:25:08.16590601Z,86.5
2024-11-06T15:25:11.120243532Z,86.69999694824219
2024-11-06T15:25:29.117979972Z,86.80000305175781
2024-11-06T15:25:32.118177605Z,86.69999694824219
2024-11-06T15:25:38.162096639Z,86.80000305175781
2024-11-06T15:25:44.09772887Z,86.69999694824219
2024-11-06T15:25:47.138054478Z,86.80000305175781
2024-11-06T15:25:50.118295617Z,86.69999694824219
2024-11-06T15:25:53.121597521Z,86.80000305175781
2024-11-06T15:25:56.113236937Z,86.69999694824219
2024-11-06T15:25:59.165748805Z,86.80000305175781
2024-11-06T15:26:20.11878586Z,86.9000015258789
2024-11-06T15:26:23.119858396Z,86.69999694824219
2024-11-06T15:26:26.150090129Z,86.9000015258789
2024-11-06T15:26:32.117551577Z,86.80000305175781
2024-11-06T15:26:38.185918072Z,86.9000015258789
2024-11-06T15:26:44.107075515Z,86.80000305175781
2024-11-06T15:26:47.117365998Z,87
2024-11-06T15:26:50.118171676Z,86.9000015258789
2024-11-06T15:26:56.154041831Z,87
2024-11-06T15:26:59.142412244Z,86.80000305175781
2024-11-06T15:27:02.105997454Z,87.0999984741211
2024-11-06T15:27:05.100161453Z,86.9000015258789
2024-11-06T15:27:14.097743079Z,86.80000305175781
2024-11-06T15:27:20.098099739Z,86.69999694824219
2024-11-06T15:27:23.098349722Z,86.80000305175781
2024-11-06T15:27:44.094524691Z,86.69999694824219
2024-11-06T15:27:50.087449627Z,86.80000305175781
2024-11-06T15:27:53.118256861Z,86.9000015258789
2024-11-06T15:27:56.185412829Z,86.80000305175781
2024-11-06T15:27:59.117929371Z,86.9000015258789
2024-11-06T15:28:02.097506974Z,86.80000305175781
2024-11-06T15:28:05.087018112Z,86.9000015258789
2024-11-06T15:28:08.137654041Z,86.80000305175781
2024-11-06T15:28:11.11765795Z,86.9000015258789
2024-11-06T15:28:20.118427003Z,86.80000305175781
2024-11-06T15:28:23.117362323Z,87.0999984741211
2024-11-06T15:28:32.11862642Z,87
2024-11-06T15:28:35.120093487Z,86.9000015258789
2024-11-06T15:28:41.118753379Z,87
2024-11-06T15:28:44.108474865Z,86.9000015258789
2024-11-06T15:28:56.121190514Z,87
2024-11-06T15:28:59.117963634Z,86.9000015258789
2024-11-06T15:29:05.125680316Z,86.80000305175781
2024-11-06T15:29:11.197595571Z,86.9000015258789
2024-11-06T15:29:20.117974956Z,87
2024-11-06T15:29:23.154334423Z,86.80000305175781
2024-11-06T15:29:26.086688202Z,86.69999694824219
2024-11-06T15:29:29.101424267Z,86.9000015258789
2024-11-06T15:29:35.12554712Z,87.0999984741211
2024-11-06T15:29:38.188049894Z,86.80000305175781
2024-11-06T15:29:41.12075598Z,86.9000015258789
2024-11-06T15:29:44.101603173Z,87
2024-11-06T15:29:53.113549923Z,87.0999984741211
2024-11-06T15:29:56.203397212Z,86.9000015258789
2024-11-06T15:30:02.12037336Z,87
2024-11-06T15:30:05.119399414Z,86.9000015258789
2024-11-06T15:30:08.099867185Z,87
2024-11-06T15:30:20.329378861Z,86.80000305175781
2024-11-06T15:30:23.114633461Z,86.69999694824219
2024-11-06T15:30:26.119412457Z,86.80000305175781
2024-11-06T15:30:32.186991739Z,86.69999694824219
2024-11-06T15:30:35.118381891Z,86.5
2024-11-06T15:30:38.118740411Z,86.69999694824219
2024-11-06T15:30:56.097556542Z,86.5999984741211
2024-11-06T15:31:02.122441026Z,86.4000015258789
2024-11-06T15:31:05.123007935Z,86.5999984741211
2024-11-06T15:31:08.122036759Z,86.5
2024-11-06T15:31:11.098751777Z,86.5999984741211
2024-11-06T15:31:23.117542496Z,86.5
2024-11-06T15:31:26.109729412Z,86.4000015258789
2024-11-06T15:31:29.086609867Z,86.69999694824219
2024-11-06T15:31:32.234474372Z,86.5999984741211
2024-11-06T15:31:38.118074903Z,86.5
2024-11-06T15:31:41.097984139Z,86.5999984741211
2024-11-06T15:31:44.097703074Z,86.5
2024-11-06T15:31:53.106653469Z,86.30000305175781
2024-11-06T15:31:56.099080363Z,86.4000015258789
2024-11-06T15:31:59.102293034Z,86.19999694824219
2024-11-06T15:32:02.097723942Z,86.30000305175781
2024-11-06T15:32:08.088072509Z,86.19999694824219
2024-11-06T15:32:11.117464379Z,86.4000015258789
2024-11-06T15:32:14.117954341Z,86.19999694824219
2024-11-06T15:32:17.125510644Z,86.0999984741211
2024-11-06T15:32:20.098302941Z,86.30000305175781
2024-11-06T15:32:23.090198092Z,86.19999694824219
2024-11-06T15:32:32.085612892Z,86.0999984741211
2024-11-06T15:32:38.125729398Z,86.19999694824219
2024-11-06T15:33:02.102568434Z,86.30000305175781
2024-11-06T15:33:05.111401869Z,86.19999694824219
2024-11-06T15:33:08.109552819Z,86.4000015258789
2024-11-06T15:33:14.080477713Z,86.30000305175781
2024-11-06T15:33:20.187507131Z,86.19999694824219
2024-11-06T15:33:23.113696654Z,86.5
2024-11-06T15:33:29.09817631Z,86.4000015258789
2024-11-06T15:33:32.129134114Z,86.30000305175781
2024-11-06T15:33:38.112465183Z,86.5
2024-11-06T15:33:44.110310317Z,86.4000015258789
2024-11-06T15:33:47.111547315Z,86.5
2024-11-06T15:33:53.106582996Z,86.4000015258789
2024-11-06T15:33:59.143709829Z,86.5
2024-11-06T15:34:09.229474554Z,86.5999984741211
2024-11-06T15:34:11.765968872Z,86.5
2024-11-06T15:34:24.414385988Z,86.4000015258789
2024-11-06T15:34:27.006625854Z,86.5999984741211
2024-11-06T15:34:37.131329286Z,86.5
2024-11-06T15:34:42.530919023Z,86.69999694824219
2024-11-06T15:34:45.050586292Z,86.5999984741211
2024-11-06T15:34:46.590887929Z,86.69999694824219
2024-11-06T15:35:01.766539257Z,86.80000305175781
2024-11-06T15:35:04.418530938Z,86.9000015258789
2024-11-06T15:35:07.421379819Z,86.80000305175781
2024-11-06T15:35:10.418855095Z,86.5999984741211
2024-11-06T15:35:13.415971867Z,87
2024-11-06T15:35:16.415124621Z,86.9000015258789
2024-11-06T15:35:19.417298756Z,87
2024-11-06T15:35:22.416295441Z,86.80000305175781
2024-11-06T15:35:25.4157916Z,86.9000015258789
2024-11-06T15:35:28.416899396Z,87.0999984741211
2024-11-06T15:35:31.419253676Z,86.9000015258789
2024-11-06T15:35:34.420351465Z,86.80000305175781
2024-11-06T15:35:37.419193142Z,87
2024-11-06T15:35:43.417488279Z,87.0999984741211
2024-11-06T15:35:46.417500528Z,86.9000015258789
2024-11-06T15:35:55.415398957Z,87
2024-11-06T15:35:58.416510582Z,86.9000015258789
2024-11-06T15:36:04.420101253Z,87
2024-11-06T15:36:16.414552563Z,87.0999984741211
2024-11-06T15:36:22.418207568Z,87
2024-11-06T15:36:25.431182337Z,87.0999984741211
2024-11-06T15:36:34.41432429Z,87
2024-11-06T15:36:40.420196496Z,87.0999984741211
2024-11-06T15:36:43.414419022Z,87
2024-11-06T15:36:46.415593895Z,87.0999984741211
2024-11-06T15:36:49.413686039Z,87
2024-11-06T15:36:52.415048409Z,87.0999984741211
2024-11-06T15:36:58.41541371Z,86.9000015258789
2024-11-06T15:37:01.416310748Z,87.0999984741211
2024-11-06T15:37:04.415049763Z,86.80000305175781
2024-11-06T15:37:07.417400915Z,87
2024-11-06T15:37:10.416240873Z,86.9000015258789
2024-11-06T15:37:13.416486832Z,87
2024-11-06T15:37:19.413886266Z,87.0999984741211
2024-11-06T15:37:22.425709668Z,87
2024-11-06T15:37:31.413619576Z,87.19999694824219
2024-11-06T15:37:34.420959096Z,87
2024-11-06T15:37:40.416127467Z,87.0999984741211
2024-11-06T15:37:43.414451446Z,87
2024-11-06T15:37:46.422735222Z,87.30000305175781
2024-11-06T15:37:55.412385898Z,87.19999694824219
2024-11-06T15:37:58.411013476Z,87.0999984741211
2024-11-06T15:38:01.411472651Z,87.30000305175781
2024-11-06T15:38:04.415661565Z,87.19999694824219
2024-11-06T15:38:07.412203547Z,87.30000305175781
2024-11-06T15:38:10.422171871Z,87.19999694824219
2024-11-06T15:38:13.422810554Z,87.30000305175781
2024-11-06T15:38:19.446115696Z,87.4000015258789
2024-11-06T15:38:28.410136395Z,87.30000305175781
2024-11-06T15:38:37.422556179Z,87.5
2024-11-06T15:38:40.415067552Z,87.30000305175781
2024-11-06T15:38:52.414603388Z,87.5
2024-11-06T15:38:55.417341617Z,87.4000015258789
2024-11-06T15:38:58.413207136Z,87.5
2024-11-06T15:39:04.410327959Z,87.4000015258789
2024-11-06T15:39:10.410923744Z,87.19999694824219
2024-11-06T15:39:46.408652754Z,87.30000305175781
2024-11-06T15:39:52.408741921Z,87.0999984741211
2024-11-06T15:40:01.408556863Z,87.19999694824219
2024-11-06T15:40:04.408520543Z,87.0999984741211
2024-11-06T15:40:07.42967166Z,87.30000305175781
2024-11-06T15:40:10.408120388Z,87.0999984741211
2024-11-06T15:40:13.409738861Z,87.30000305175781
2024-11-06T15:40:16.408437854Z,87.19999694824219
2024-11-06T15:40:19.407329301Z,87.0999984741211
2024-11-06T15:40:28.408718241Z,87
2024-11-06T15:40:40.409312612Z,87.0999984741211
2024-11-06T15:40:43.412154756Z,87
2024-11-06T15:40:46.40975128Z,87.0999984741211
2024-11-06T15:40:49.408286496Z,87
2024-11-06T15:40:55.417657442Z,87.0999984741211
2024-11-06T15:40:58.41008102Z,87.19999694824219
2024-11-06T15:41:07.422802068Z,87.30000305175781
2024-11-06T15:41:19.418394154Z,87.4000015258789
2024-11-06T15:41:22.408047832Z,87.5
2024-11-06T15:41:25.411496877Z,87.69999694824219
2024-11-06T15:41:31.407117645Z,87.80000305175781
2024-11-06T15:41:34.406938286Z,88.0999984741211
2024-11-06T15:41:37.408753445Z,88
2024-11-06T15:41:40.408721168Z,88.0999984741211
2024-11-06T15:41:46.40802906Z,88.19999694824219
2024-11-06T15:41:55.406230243Z,88
2024-11-06T15:42:01.406879911Z,87.9000015258789
2024-11-06T15:42:04.406255801Z,88
2024-11-06T15:42:10.406864239Z,87.9000015258789
2024-11-06T15:42:19.409217999Z,87.80000305175781
2024-11-06T15:42:25.406537915Z,87.69999694824219
2024-11-06T15:42:31.406250017Z,87.5999984741211
2024-11-06T15:42:37.407091594Z,87.69999694824219
2024-11-06T15:42:43.405834155Z,87.80000305175781
2024-11-06T15:42:46.405587029Z,87.9000015258789
2024-11-06T15:42:49.413613414Z,88
2024-11-06T15:42:55.416662057Z,87.9000015258789
2024-11-06T15:42:58.527203604Z,88.19999694824219
2024-11-06T15:43:01.41220988Z,88
2024-11-06T15:43:07.540074284Z,88.19999694824219
2024-11-06T15:43:10.42770063Z,87.9000015258789
2024-11-06T15:43:13.623513648Z,88.0999984741211
2024-11-06T15:43:16.418660994Z,87.80000305175781
2024-11-06T15:43:22.425740672Z,87.9000015258789
2024-11-06T15:43:31.407827698Z,87.80000305175781
2024-11-06T15:43:37.408610742Z,87.9000015258789
2024-11-06T15:43:46.40883043Z,87.80000305175781
2024-11-06T15:43:49.410910367Z,88.19999694824219
2024-11-06T15:43:52.657486807Z,87.9000015258789
2024-11-06T15:43:56.512370384Z,88
2024-11-06T15:44:07.411499394Z,87.9000015258789
2024-11-06T15:44:10.413872606Z,87.80000305175781
2024-11-06T15:44:13.410780842Z,87.5999984741211
2024-11-06T15:44:19.410621119Z,87.5
2024-11-06T15:44:22.40841085Z,87.5999984741211
2024-11-06T15:44:25.409893764Z,87.5
2024-11-06T15:44:31.42444386Z,87.4000015258789
2024-11-06T15:44:37.669785806Z,87.19999694824219
2024-11-06T15:44:52.41521644Z,87.0999984741211
2024-11-06T15:44:55.406406322Z,87
2024-11-06T15:44:58.40611729Z,87.19999694824219
2024-11-06T15:45:04.40653788Z,87.0999984741211
2024-11-06T15:45:07.40674278Z,87.19999694824219
2024-11-06T15:45:10.406742768Z,87.0999984741211
2024-11-06T15:45:22.411055367Z,86.9000015258789
2024-11-06T15:45:28.40676797Z,87
2024-11-06T15:45:31.411391475Z,86.9000015258789
2024-11-06T15:45:34.407705726Z,86.80000305175781
2024-11-06T15:45:37.405651917Z,86.9000015258789
2024-11-06T15:45:43.449316094Z,87
2024-11-06T15:45:46.406192151Z,86.9000015258789
2024-11-06T15:45:49.405334737Z,86.80000305175781
2024-11-06T15:45:52.406054219Z,86.9000015258789
2024-11-06T15:46:04.406083799Z,87
2024-11-06T15:46:07.405751796Z,87.19999694824219
2024-11-06T15:46:10.405276361Z,87.30000305175781
2024-11-06T15:46:13.408554512Z,87.69999694824219
2024-11-06T15:46:19.404362956Z,87.9000015258789
2024-11-06T15:46:22.406029483Z,88
2024-11-06T15:46:25.403810713Z,87.9000015258789
2024-11-06T15:46:28.404358823Z,88.19999694824219
2024-11-06T15:46:31.405910975Z,88.0999984741211
2024-11-06T15:46:34.405022884Z,88.19999694824219
2024-11-06T15:46:37.404438046Z,88.4000015258789
2024-11-06T15:46:40.40360521Z,88.19999694824219
2024-11-06T15:46:46.408345348Z,88.0999984741211
2024-11-06T15:46:49.403492911Z,88
2024-11-06T15:46:52.403822628Z,87.9000015258789
2024-11-06T15:47:01.406631341Z,87.80000305175781
2024-11-06T15:47:07.403853516Z,87.9000015258789
2024-11-06T15:47:10.403524049Z,88
2024-11-06T15:47:13.412117986Z,87.9000015258789
2024-11-06T15:47:16.402677911Z,87.80000305175781
2024-11-06T15:47:19.402871309Z,87.9000015258789
2024-11-06T15:47:22.406593813Z,88
2024-11-06T15:47:28.403376017Z,87.80000305175781
2024-11-06T15:47:31.403698744Z,87.9000015258789
2024-11-06T15:47:37.403160271Z,87.69999694824219
2024-11-06T15:47:40.402318642Z,87.5999984741211
2024-11-06T15:47:43.405307475Z,87.69999694824219
2024-11-06T15:47:46.401175403Z,87.5
2024-11-06T15:47:49.402739434Z,87.4000015258789
2024-11-06T15:47:52.402406666Z,87.30000305175781
2024-11-06T15:47:58.40197154Z,87.4000015258789
2024-11-06T15:48:01.401348401Z,87.19999694824219
2024-11-06T15:48:04.401590327Z,87.30000305175781
2024-11-06T15:48:07.401134969Z,87.19999694824219
2024-11-06T15:48:13.402223665Z,87.30000305175781
2024-11-06T15:48:16.402373499Z,87.19999694824219
2024-11-06T15:48:19.401515024Z,87.30000305175781
2024-11-06T15:48:22.403982273Z,87.4000015258789
2024-11-06T15:48:25.402237787Z,87.5999984741211
2024-11-06T15:48:28.40095275Z,87.30000305175781
2024-11-06T15:48:31.400782058Z,87.4000015258789
2024-11-06T15:48:37.401027525Z,87.30000305175781
2024-11-06T15:48:40.400841787Z,87.5
2024-11-06T15:48:43.401749966Z,87.4000015258789
2024-11-06T15:48:46.400755467Z,87.30000305175781
2024-11-06T15:48:52.401458373Z,87.19999694824219
2024-11-06T15:48:55.400344001Z,87.30000305175781
2024-11-06T15:48:58.404990716Z,87.0999984741211
2024-11-06T15:49:01.400664502Z,87.19999694824219
2024-11-06T15:49:10.400246297Z,87.0999984741211
2024-11-06T15:49:16.402008273Z,87.19999694824219
2024-11-06T15:49:22.403434193Z,87.0999984741211
2024-11-06T15:49:25.400065291Z,87.19999694824219
2024-11-06T15:49:28.39993728Z,87.30000305175781
2024-11-06T15:49:34.402512033Z,87.4000015258789
2024-11-06T15:49:40.401221138Z,87.30000305175781
2024-11-06T15:49:43.403773719Z,87.4000015258789
2024-11-06T15:49:46.400984372Z,87.30000305175781
2024-11-06T15:49:49.399746342Z,87.19999694824219
2024-11-06T15:49:52.399426654Z,87.30000305175781
2024-11-06T15:49:55.400021625Z,87.4000015258789
2024-11-06T15:50:01.399498622Z,87.5
2024-11-06T15:50:04.399696003Z,87.5999984741211
2024-11-06T15:50:07.399374847Z,87.4000015258789
2024-11-06T15:50:10.39966907Z,87.30000305175781
2024-11-06T15:50:13.400200684Z,87.4000015258789
2024-11-06T15:50:16.400237982Z,87.5
2024-11-06T15:50:19.400168137Z,87.4000015258789
2024-11-06T15:50:22.400287142Z,87.5
2024-11-06T15:50:40.401092209Z,87.4000015258789
2024-11-06T15:50:55.400192697Z,87.19999694824219
2024-11-06T15:50:58.399569462Z,87.5
2024-11-06T15:51:01.400605092Z,87.4000015258789
2024-11-06T15:51:04.401158213Z,87.30000305175781
2024-11-06T15:51:07.40196Z,87.19999694824219
2024-11-06T15:51:10.398905749Z,87.4000015258789
2024-11-06T15:51:13.399654977Z,87.30000305175781
2024-11-06T15:51:19.399832412Z,87.19999694824219
2024-11-06T15:51:22.398362266Z,87.30000305175781
2024-11-06T15:51:25.39852299Z,87.19999694824219
2024-11-06T15:51:40.398902314Z,87.30000305175781
2024-11-06T15:51:46.400202542Z,87.4000015258789
2024-11-06T15:51:52.399257095Z,87.30000305175781
2024-11-06T15:52:07.423260492Z,87.19999694824219
2024-11-06T15:52:10.403901069Z,87.0999984741211
2024-11-06T15:52:13.397414011Z,87.19999694824219
2024-11-06T15:52:16.398812176Z,87.4000015258789
2024-11-06T15:52:22.397362148Z,87.19999694824219
2024-11-06T15:52:25.398274351Z,87.0999984741211
2024-11-06T15:52:31.402147861Z,87
2024-11-06T15:52:37.399391854Z,87.0999984741211
2024-11-06T15:52:40.397224731Z,87.19999694824219
2024-11-06T15:52:43.401580152Z,87
2024-11-06T15:52:46.397144068Z,86.9000015258789
2024-11-06T15:52:52.397091229Z,87
2024-11-06T15:52:55.397667424Z,86.9000015258789
2024-11-06T15:52:58.398018231Z,86.80000305175781
2024-11-06T15:53:07.405059936Z,86.5999984741211
2024-11-06T15:53:10.404503249Z,86.80000305175781
2024-11-06T15:53:13.399968642Z,86.69999694824219
2024-11-06T15:53:19.397692016Z,86.5999984741211
2024-11-06T15:53:25.396783417Z,86.80000305175781
2024-11-06T15:53:28.401026297Z,86.69999694824219
2024-11-06T15:53:31.397519149Z,86.5
2024-11-06T15:53:34.409869466Z,86.4000015258789
2024-11-06T15:53:37.396135999Z,86.5
2024-11-06T15:53:58.399113331Z,86.5999984741211
2024-11-06T15:54:01.397213142Z,86.4000015258789
2024-11-06T15:54:07.397312983Z,86.5
2024-11-06T15:54:10.396687302Z,86.0999984741211
2024-11-06T15:54:13.398546695Z,86.30000305175781
2024-11-06T15:54:16.395715869Z,86.19999694824219
2024-11-06T15:54:19.396013578Z,86.30000305175781
2024-11-06T15:54:22.398236803Z,86.0999984741211
2024-11-06T15:54:25.397648949Z,86.19999694824219
2024-11-06T15:54:28.40816462Z,86.4000015258789
2024-11-06T15:54:31.407025783Z,86.30000305175781
2024-11-06T15:54:34.396975781Z,86.19999694824219
2024-11-06T15:54:37.435108855Z,86.0999984741211
2024-11-06T15:54:40.398622795Z,86.30000305175781
2024-11-06T15:54:43.396516681Z,86.19999694824219
2024-11-06T15:54:46.395548309Z,86.0999984741211
2024-11-06T15:54:49.39689421Z,86.19999694824219
2024-11-06T15:54:52.397456132Z,86.0999984741211
2024-11-06T15:54:55.395633143Z,86.30000305175781
2024-11-06T15:55:01.397527411Z,86.0999984741211
2024-11-06T15:55:07.398115787Z,86.19999694824219
2024-11-06T15:55:10.396075332Z,86
2024-11-06T15:55:13.416079002Z,86.0999984741211
2024-11-06T15:55:19.401082947Z,86
2024-11-06T15:55:22.398282017Z,86.0999984741211
2024-11-06T15:55:25.39789536Z,86
2024-11-06T15:55:31.395232358Z,85.9000015258789
2024-11-06T15:55:34.397891316Z,86.0999984741211
2024-11-06T15:55:37.394676953Z,86.19999694824219
2024-11-06T15:55:40.397621696Z,86.0999984741211
2024-11-06T15:55:43.397708762Z,86
2024-11-06T15:55:46.398401113Z,86.0999984741211
2024-11-06T15:55:55.39773368Z,86
2024-11-06T15:55:58.394805904Z,85.9000015258789
2024-11-06T15:56:01.397423539Z,86
2024-11-06T15:56:04.394384258Z,86.0999984741211
2024-11-06T15:56:07.394431243Z,86
2024-11-06T15:56:10.396771673Z,85.80000305175781
2024-11-06T15:56:13.39490238Z,86
2024-11-06T15:56:22.3956041Z,86.0999984741211
2024-11-06T15:56:25.393549959Z,85.9000015258789
2024-11-06T15:56:31.395360427Z,86.0999984741211
2024-11-06T15:56:34.395238731Z,86
2024-11-06T15:56:43.395109322Z,86.0999984741211
2024-11-06T15:56:46.394308888Z,86
2024-11-06T15:56:49.393832491Z,85.9000015258789
2024-11-06T15:56:52.394637113Z,86
2024-11-06T15:57:04.395277845Z,85.9000015258789
2024-11-06T15:57:07.393208601Z,86.0999984741211
2024-11-06T15:57:10.398280409Z,86
2024-11-06T15:57:13.394048307Z,85.9000015258789
2024-11-06T15:57:19.392864502Z,86
2024-11-06T15:57:22.41702205Z,85.80000305175781
2024-11-06T15:57:25.393434251Z,86
2024-11-06T15:57:28.393928297Z,85.80000305175781
2024-11-06T15:57:31.394980427Z,85.9000015258789
2024-11-06T15:57:34.394952191Z,86.0999984741211
2024-11-06T15:57:40.40468Z,86
2024-11-06T15:57:43.394705363Z,86.19999694824219
2024-11-06T15:57:55.393584507Z,86.4000015258789
2024-11-06T15:57:58.396124019Z,86.0999984741211
2024-11-06T15:58:01.393839918Z,86.4000015258789
2024-11-06T15:58:13.394773904Z,86.5
2024-11-06T15:58:16.392097702Z,86.4000015258789
2024-11-06T15:58:19.393325499Z,86.5
2024-11-06T15:58:22.392354868Z,86.5999984741211
2024-11-06T15:58:25.392189137Z,86.4000015258789
2024-11-06T15:58:28.393675708Z,86.5
2024-11-06T15:58:34.395141984Z,86.4000015258789
2024-11-06T15:58:40.39725752Z,86.19999694824219
2024-11-06T15:58:43.393707914Z,86.0999984741211
2024-11-06T15:58:46.394534971Z,86.4000015258789
2024-11-06T15:58:49.395976132Z,86.30000305175781
2024-11-06T15:58:52.39647818Z,86.0999984741211
2024-11-06T15:58:55.392945038Z,86.19999694824219
2024-11-06T15:58:58.394251763Z,86.0999984741211
2024-11-06T15:59:01.393831702Z,86
2024-11-06T15:59:16.394822424Z,86.0999984741211
2024-11-06T15:59:19.402340423Z,85.80000305175781
2024-11-06T15:59:28.392089873Z,85.9000015258789
2024-11-06T15:59:31.393152565Z,85.80000305175781
2024-11-06T15:59:34.397041574Z,85.9000015258789
2024-11-06T15:59:37.391115415Z,85.69999694824219
2024-11-06T15:59:40.39183769Z,85.5999984741211
2024-11-06T15:59:43.392407998Z,85.69999694824219
2024-11-06T15:59:49.391798058Z,85.5999984741211
2024-11-06T15:59:55.39252138Z,85.69999694824219
2024-11-06T16:00:01.391821222Z,85.5
2024-11-06T16:00:04.391176554Z,85.5999984741211
2024-11-06T16:00:07.390622909Z,85.5
2024-11-06T16:00:13.392303522Z,85.5999984741211
2024-11-06T16:00:19.390452324Z,85.69999694824219
2024-11-06T16:00:22.39211957Z,85.5
2024-11-06T16:00:25.390497444Z,85.5999984741211
2024-11-06T16:00:28.421414023Z,85.5
2024-11-06T16:00:31.395112915Z,85.69999694824219
2024-11-06T16:00:34.39321356Z,85.5999984741211
2024-11-06T16:00:40.391894412Z,85.69999694824219
2024-11-06T16:00:46.412880597Z,85.5999984741211
2024-11-06T16:00:49.390105266Z,85.80000305175781
2024-11-06T16:00:52.393803092Z,85.5999984741211
2024-11-06T16:01:01.390154534Z,85.5
2024-11-06T16:01:04.391425765Z,85.5999984741211
2024-11-06T16:01:07.392035031Z,85.69999694824219
2024-11-06T16:01:13.397617436Z,85.5999984741211
2024-11-06T16:01:16.40556324Z,85.69999694824219
2024-11-06T16:01:22.394887164Z,85.80000305175781
2024-11-06T16:01:28.391547887Z,85.9000015258789
2024-11-06T16:01:31.390855794Z,85.80000305175781
2024-11-06T16:01:34.391419593Z,85.69999694824219
2024-11-06T16:01:37.390510801Z,85.80000305175781
2024-11-06T16:01:40.391660263Z,85.69999694824219
2024-11-06T16:01:43.390944241Z,86
